index,xindex,yindex,ComputedRawWantedStageX(pulse),ComputedRawWantedStageY(pulse),AdjByCalibDataWantedStageX(pulse),AdjByCalibDataWantedStageY(pulse),ResultReadBackStageX(pulse),ResultReadBackStageY(pulse),foundX(pulse),foundY(pulse),CompMinusAdjX(pulse),CompMinusAdjY(pulse),ResultMinusFoundX(pulse),ResultMinusFoundY(pulse),AdjMinusFoundX(pulse),AdjMinusFoundY(pulse),flagsX(pulse),flagsY(pulse),encoderX,encoderY,case,fx,fy,umx,umy,xrate,yrate,xminus,yminus,xi0po,xi0mo,xi1po,xi1mo,yi0po,yi0mo,yi1po,yi1mo,xi0,xi1,yi0,yi1,x00,x10,y00,y01,fromX,fromY,TempCh1,TempCh2,TempCh3,TempCh4
684,-4,12,1766248,2838692,1766284,2838728,1766284,2838728,1766286,2838748,-36,-36,0,0,-2,-20,0,0,-1766285,-2838711,6,1766284,2838728,-40000,120000,0,0,True,False,False,False,False,False,False,False,False,False,-4,-5,12,13,1766284,1866272,2838728,2938726,0,0,0,0,0,0
711,-4,13,1766248,2938692,1766283,2938736,1766283,2938736,1766289,2938743,-35,-44,0,10,-6,-7,0,0,-1766284,-2938719,5,1766283,2938736,-40000,130000,0,0,True,False,False,False,False,False,False,False,True,False,-4,-5,13,14,0,0,0,0,0,0,0,0,0,0
10,-3,-13,1666248,338692,1666357,338725,1666357,338725,1666352,338730,-109,-33,0,3,5,-5,0,0,-1666359,-338708,4,1666357,338725,-30000,-130000,0,0,True,True,False,False,False,False,False,False,False,True,-3,-4,-13,-14,0,0,0,0,0,0,0,0,0,0
37,-3,-12,1666248,438692,1666347,438728,1666347,438728,1666334,438731,-99,-36,0,0,13,-3,0,0,-1666348,-438711,6,1666347,438728,-30000,-120000,0,0,True,True,False,False,False,False,False,False,False,False,-3,-4,-12,-13,1666347,1766351,438728,338722,0,0,0,0,0,0
64,-3,-11,1666248,538692,1666332,538740,1666332,538740,1666325,538745,-84,-48,0,0,7,-5,0,0,-1666333,-538723,6,1666332,538740,-30000,-110000,0,0,True,True,False,False,False,False,False,False,False,False,-3,-4,-11,-12,1666332,1766335,538740,438728,0,0,0,0,0,0
91,-3,-10,1666248,638692,1666327,638741,1666327,638741,1666318,638748,-79,-49,0,0,9,-7,0,0,-1666328,-638724,6,1666327,638741,-30000,-100000,0,0,True,True,False,False,False,False,False,False,False,False,-3,-4,-10,-11,1666327,1766331,638741,538740,0,0,0,0,0,0
118,-3,-9,1666248,738692,1666315,738741,1666315,738741,1666311,738751,-67,-49,0,0,4,-10,0,0,-1666316,-738724,6,1666315,738741,-30000,-90000,0,0,True,True,False,False,False,False,False,False,False,False,-3,-4,-9,-10,1666315,1766316,738741,638741,0,0,0,0,0,0
145,-3,-8,1666248,838692,1666307,838730,1666307,838730,1666303,838743,-59,-38,0,0,4,-13,0,0,-1666308,-838713,6,1666307,838730,-30000,-80000,0,0,True,True,False,False,False,False,False,False,False,False,-3,-4,-8,-9,1666307,1766306,838730,738741,0,0,0,0,0,0
172,-3,-7,1666248,938692,1666294,938731,1666294,938731,1666294,938743,-46,-39,0,0,0,-12,0,0,-1666295,-938714,6,1666294,938731,-30000,-70000,0,0,True,True,False,False,False,False,False,False,False,False,-3,-4,-7,-8,1666294,1766294,938731,838730,0,0,0,0,0,0
199,-3,-6,1666248,1038692,1666290,1038739,1666290,1038739,1666290,1038749,-42,-47,0,0,0,-10,0,0,-1666291,-1038722,6,1666290,1038739,-30000,-60000,0,0,True,True,False,False,False,False,False,False,False,False,-3,-4,-6,-7,1666290,1766292,1038739,938731,0,0,0,0,0,0
226,-3,-5,1666248,1138692,1666281,1138738,1666281,1138738,1666281,1138749,-33,-46,0,0,0,-11,0,0,-1666282,-1138721,6,1666281,1138738,-30000,-50000,0,0,True,True,False,False,False,False,False,False,False,False,-3,-4,-5,-6,1666281,1766282,1138738,1038739,0,0,0,0,0,0
253,-3,-4,1666248,1238692,1666275,1238728,1666275,1238728,1666272,1238739,-27,-36,0,0,3,-11,0,0,-1666276,-1238711,6,1666275,1238728,-30000,-40000,0,0,True,True,False,False,False,False,False,False,False,False,-3,-4,-4,-5,1666275,1766275,1238728,1138738,0,0,0,0,0,0
280,-3,-3,1666248,1338692,1666266,1338717,1666266,1338717,1666266,1338727,-18,-25,0,0,0,-10,0,0,-1666267,-1338700,6,1666266,1338717,-30000,-30000,0,0,True,True,False,False,False,False,False,False,False,False,-3,-4,-3,-4,1666266,1766267,1338717,1238728,0,0,0,0,0,0
307,-3,-2,1666248,1438692,1666261,1438703,1666261,1438703,1666258,1438714,-13,-11,0,0,3,-11,0,0,-1666262,-1438686,6,1666261,1438703,-30000,-20000,0,0,True,True,False,False,False,False,False,False,False,False,-3,-4,-2,-3,1666261,1766258,1438703,1338717,0,0,0,0,0,0
334,-3,-1,1666248,1538692,1666251,1538696,1666251,1538696,1666251,1538707,-3,-4,0,0,0,-11,0,0,-1666251,-1538679,6,1666251,1538696,-30000,-10000,0,0,True,True,False,False,False,False,False,False,False,False,-3,-4,-1,-2,1666251,1766253,1538696,1438703,0,0,0,0,0,0
361,-3,0,1666248,1638692,1666249,1638692,1666249,1638692,1666249,1638711,-1,0,0,0,0,-19,0,0,-1666250,-1638675,6,1666249,1638692,-30000,0,0,0,True,False,False,False,False,False,False,False,False,False,-3,-4,0,1,1666249,1766248,1638692,1738702,0,0,0,0,0,0
388,-3,1,1666248,1738692,1666248,1738702,1666248,1738702,1666249,1738715,0,-10,0,0,-1,-13,0,0,-1666249,-1738685,6,1666248,1738702,-30000,10000,0,0,True,False,False,False,False,False,False,False,False,False,-3,-4,1,2,1666248,1766243,1738702,1838703,0,0,0,0,0,0
415,-3,2,1666248,1838692,1666247,1838703,1666247,1838703,1666247,1838722,1,-11,0,0,0,-19,0,0,-1666248,-1838686,6,1666247,1838703,-30000,20000,0,0,True,False,False,False,False,False,False,False,False,False,-3,-4,2,3,1666247,1766244,1838703,1938704,0,0,0,0,0,0
442,-3,3,1666248,1938692,1666251,1938704,1666251,1938704,1666252,1938724,-3,-12,0,0,-1,-20,0,0,-1666252,-1938687,6,1666251,1938704,-30000,30000,0,0,True,False,False,False,False,False,False,False,False,False,-3,-4,3,4,1666251,1766248,1938704,2038703,0,0,0,0,0,0
469,-3,4,1666248,2038692,1666257,2038703,1666257,2038703,1666258,2038719,-9,-11,0,0,-1,-16,0,0,-1666258,-2038686,6,1666257,2038703,-30000,40000,0,0,True,False,False,False,False,False,False,False,False,False,-3,-4,4,5,1666257,1766250,2038703,2138716,0,0,0,0,0,0
496,-3,5,1666248,2138692,1666261,2138716,1666261,2138716,1666261,2138727,-13,-24,0,0,0,-11,0,0,-1666262,-2138699,6,1666261,2138716,-30000,50000,0,0,True,False,False,False,False,False,False,False,False,False,-3,-4,5,6,1666261,1766256,2138716,2238723,0,0,0,0,0,0
523,-3,6,1666248,2238692,1666270,2238723,1666270,2238723,1666266,2238733,-22,-31,0,0,4,-10,0,0,-1666271,-2238706,6,1666270,2238723,-30000,60000,0,0,True,False,False,False,False,False,False,False,False,False,-3,-4,6,7,1666270,1766265,2238723,2338735,0,0,0,0,0,0
550,-3,7,1666248,2338692,1666273,2338735,1666273,2338735,1666272,2338745,-25,-43,0,0,1,-10,0,0,-1666273,-2338718,6,1666273,2338735,-30000,70000,0,0,True,False,False,False,False,False,False,False,False,False,-3,-4,7,8,1666273,1766269,2338735,2438738,0,0,0,0,0,0
577,-3,8,1666248,2438692,1666272,2438738,1666272,2438738,1666272,2438750,-24,-46,0,0,0,-12,0,0,-1666273,-2438721,6,1666272,2438738,-30000,80000,0,0,True,False,False,False,False,False,False,False,False,False,-3,-4,8,9,1666272,1766269,2438738,2538740,0,0,0,0,0,0
604,-3,9,1666248,2538692,1666280,2538740,1666280,2538740,1666284,2538760,-32,-48,0,0,-4,-20,0,0,-1666280,-2538723,6,1666280,2538740,-30000,90000,0,0,True,False,False,False,False,False,False,False,False,False,-3,-4,9,10,1666280,1766272,2538740,2638729,0,0,0,0,0,0
631,-3,10,1666248,2638692,1666285,2638729,1666285,2638729,1666288,2638754,-37,-37,0,0,-3,-25,0,0,-1666286,-2638712,6,1666285,2638729,-30000,100000,0,0,True,False,False,False,False,False,False,False,False,False,-3,-4,10,11,1666285,1766273,2638729,2738727,0,0,0,0,0,0
658,-3,11,1666248,2738692,1666287,2738727,1666287,2738727,1666291,2738751,-39,-35,0,0,-4,-24,0,0,-1666288,-2738710,6,1666287,2738727,-30000,110000,0,0,True,False,False,False,False,False,False,False,False,False,-3,-4,11,12,1666287,1766280,2738727,2838724,0,0,0,0,0,0
685,-3,12,1666248,2838692,1666291,2838724,1666291,2838724,1666293,2838744,-43,-32,0,0,-2,-20,0,0,-1666292,-2838707,6,1666291,2838724,-30000,120000,0,0,True,False,False,False,False,False,False,False,False,False,-3,-4,12,13,1666291,1766284,2838724,2938723,0,0,0,0,0,0
712,-3,13,1666248,2938692,1666295,2938724,1666295,2938724,1666298,2938736,-47,-32,0,1,-3,-12,0,0,-1666296,-2938707,5,1666295,2938724,-30000,130000,0,0,True,False,False,False,False,False,False,False,True,False,-3,-4,13,14,0,0,0,0,0,0,0,0,0,0
11,-2,-13,1566248,338692,1566344,338718,1566344,338718,1566345,338727,-96,-26,0,4,-1,-9,0,0,-1566344,-338701,4,1566344,338718,-20000,-130000,0,0,True,True,False,False,False,False,False,False,False,True,-2,-3,-13,-14,0,0,0,0,0,0,0,0,0,0
38,-2,-12,1566248,438692,1566340,438723,1566340,438723,1566331,438733,-92,-31,0,0,9,-10,0,0,-1566341,-438706,6,1566340,438723,-20000,-120000,0,0,True,True,False,False,False,False,False,False,False,False,-2,-3,-12,-13,1566340,1666347,438723,338714,0,0,0,0,0,0
65,-2,-11,1566248,538692,1566329,538730,1566329,538730,1566324,538740,-81,-38,0,0,5,-10,0,0,-1566330,-538713,6,1566329,538730,-20000,-110000,0,0,True,True,False,False,False,False,False,False,False,False,-2,-3,-11,-12,1566329,1666332,538730,438723,0,0,0,0,0,0
92,-2,-10,1566248,638692,1566320,638735,1566320,638735,1566317,638745,-72,-43,0,0,3,-10,0,0,-1566321,-638718,6,1566320,638735,-20000,-100000,0,0,True,True,False,False,False,False,False,False,False,False,-2,-3,-10,-11,1566320,1666327,638735,538730,0,0,0,0,0,0
119,-2,-9,1566248,738692,1566305,738728,1566305,738728,1566311,738738,-57,-36,0,0,-6,-10,0,0,-1566306,-738711,6,1566305,738728,-20000,-90000,0,0,True,True,False,False,False,False,False,False,False,False,-2,-3,-9,-10,1566305,1666315,738728,638735,0,0,0,0,0,0
146,-2,-8,1566248,838692,1566300,838726,1566300,838726,1566299,838737,-52,-34,0,0,1,-11,0,0,-1566301,-838709,6,1566300,838726,-20000,-80000,0,0,True,True,False,False,False,False,False,False,False,False,-2,-3,-8,-9,1566300,1666307,838726,738728,0,0,0,0,0,0
173,-2,-7,1566248,938692,1566286,938724,1566286,938724,1566286,938739,-38,-32,0,0,0,-15,0,0,-1566287,-938707,6,1566286,938724,-20000,-70000,0,0,True,True,False,False,False,False,False,False,False,False,-2,-3,-7,-8,1566286,1666294,938724,838726,0,0,0,0,0,0
200,-2,-6,1566248,1038692,1566280,1038730,1566280,1038730,1566281,1038743,-32,-38,0,0,-1,-13,0,0,-1566281,-1038713,6,1566280,1038730,-20000,-60000,0,0,True,True,False,False,False,False,False,False,False,False,-2,-3,-6,-7,1566280,1666290,1038730,938724,0,0,0,0,0,0
227,-2,-5,1566248,1138692,1566273,1138729,1566273,1138729,1566273,1138740,-25,-37,0,0,0,-11,0,0,-1566274,-1138712,6,1566273,1138729,-20000,-50000,0,0,True,True,False,False,False,False,False,False,False,False,-2,-3,-5,-6,1566273,1666281,1138729,1038730,0,0,0,0,0,0
254,-2,-4,1566248,1238692,1566267,1238727,1566267,1238727,1566267,1238737,-19,-35,0,0,0,-10,0,0,-1566268,-1238710,6,1566267,1238727,-20000,-40000,0,0,True,True,False,False,False,False,False,False,False,False,-2,-3,-4,-5,1566267,1666275,1238727,1138729,0,0,0,0,0,0
281,-2,-3,1566248,1338692,1566261,1338716,1566261,1338716,1566262,1338721,-13,-24,0,0,-1,-5,0,0,-1566262,-1338699,6,1566261,1338716,-20000,-30000,0,0,True,True,False,False,False,False,False,False,False,False,-2,-3,-3,-4,1566261,1666266,1338716,1238727,0,0,0,0,0,0
308,-2,-2,1566248,1438692,1566255,1438702,1566255,1438702,1566254,1438712,-7,-10,0,0,1,-10,0,0,-1566256,-1438685,6,1566255,1438702,-20000,-20000,0,0,True,True,False,False,False,False,False,False,False,False,-2,-3,-2,-3,1566255,1666261,1438702,1338716,0,0,0,0,0,0
335,-2,-1,1566248,1538692,1566249,1538694,1566249,1538694,1566249,1538705,-1,-2,0,0,0,-11,0,0,-1566249,-1538677,6,1566249,1538694,-20000,-10000,0,0,True,True,False,False,False,False,False,False,False,False,-2,-3,-1,-2,1566249,1666251,1538694,1438702,0,0,0,0,0,0
362,-2,0,1566248,1638692,1566248,1638692,1566248,1638692,1566248,1638704,0,0,0,0,0,-12,0,0,-1566249,-1638675,6,1566248,1638692,-20000,0,0,0,True,False,False,False,False,False,False,False,False,False,-2,-3,0,1,1566248,1666249,1638692,1738698,0,0,0,0,0,0
389,-2,1,1566248,1738692,1566245,1738698,1566245,1738698,1566246,1738712,3,-6,0,0,-1,-14,0,0,-1566246,-1738681,6,1566245,1738698,-20000,10000,0,0,True,False,False,False,False,False,False,False,False,False,-2,-3,1,2,1566245,1666248,1738698,1838701,0,0,0,0,0,0
416,-2,2,1566248,1838692,1566244,1838701,1566244,1838701,1566246,1838716,4,-9,0,0,-2,-15,0,0,-1566245,-1838684,6,1566244,1838701,-20000,20000,0,0,True,False,False,False,False,False,False,False,False,False,-2,-3,2,3,1566244,1666247,1838701,1938703,0,0,0,0,0,0
443,-2,3,1566248,1938692,1566247,1938703,1566247,1938703,1566248,1938719,1,-11,0,0,-1,-16,0,0,-1566248,-1938686,6,1566247,1938703,-20000,30000,0,0,True,False,False,False,False,False,False,False,False,False,-2,-3,3,4,1566247,1666251,1938703,2038704,0,0,0,0,0,0
470,-2,4,1566248,2038692,1566257,2038704,1566257,2038704,1566257,2038713,-9,-12,0,0,0,-9,0,0,-1566258,-2038687,6,1566257,2038704,-20000,40000,0,0,True,False,False,False,False,False,False,False,False,False,-2,-3,4,5,1566257,1666257,2038704,2138708,0,0,0,0,0,0
497,-2,5,1566248,2138692,1566259,2138708,1566259,2138708,1566259,2138717,-11,-16,0,0,0,-9,0,0,-1566260,-2138691,6,1566259,2138708,-20000,50000,0,0,True,False,False,False,False,False,False,False,False,False,-2,-3,5,6,1566259,1666261,2138708,2238719,0,0,0,0,0,0
524,-2,6,1566248,2238692,1566271,2238719,1566271,2238719,1566267,2238728,-23,-27,0,0,4,-9,0,0,-1566272,-2238701,6,1566271,2238719,-20000,60000,0,0,True,False,False,False,False,False,False,False,False,False,-2,-3,6,7,1566271,1666270,2238719,2338728,0,0,0,0,0,0
551,-2,7,1566248,2338692,1566273,2338728,1566273,2338728,1566273,2338737,-25,-36,0,0,0,-9,0,0,-1566274,-2338711,6,1566273,2338728,-20000,70000,0,0,True,False,False,False,False,False,False,False,False,False,-2,-3,7,8,1566273,1666273,2338728,2438731,0,0,0,0,0,0
578,-2,8,1566248,2438692,1566276,2438731,1566276,2438731,1566275,2438747,-28,-39,0,0,1,-16,0,0,-1566277,-2438714,6,1566276,2438731,-20000,80000,0,0,True,False,False,False,False,False,False,False,False,False,-2,-3,8,9,1566276,1666272,2438731,2538736,0,0,0,0,0,0
605,-2,9,1566248,2538692,1566287,2538736,1566287,2538736,1566287,2538748,-39,-44,0,0,0,-12,0,0,-1566288,-2538719,6,1566287,2538736,-20000,90000,0,0,True,False,False,False,False,False,False,False,False,False,-2,-3,9,10,1566287,1666280,2538736,2638729,0,0,0,0,0,0
632,-2,10,1566248,2638692,1566289,2638729,1566289,2638729,1566292,2638748,-41,-37,0,0,-3,-19,0,0,-1566290,-2638712,6,1566289,2638729,-20000,100000,0,0,True,False,False,False,False,False,False,False,False,False,-2,-3,10,11,1566289,1666285,2638729,2738726,0,0,0,0,0,0
659,-2,11,1566248,2738692,1566293,2738726,1566293,2738726,1566299,2738741,-45,-34,0,0,-6,-15,0,0,-1566294,-2738709,6,1566293,2738726,-20000,110000,0,0,True,False,False,False,False,False,False,False,False,False,-2,-3,11,12,1566293,1666287,2738726,2838726,0,0,0,0,0,0
686,-2,12,1566248,2838692,1566301,2838726,1566301,2838726,1566301,2838735,-53,-34,0,0,0,-9,0,0,-1566302,-2838709,6,1566301,2838726,-20000,120000,0,0,True,False,False,False,False,False,False,False,False,False,-2,-3,12,13,1566301,1666291,2838726,2938719,0,0,0,0,0,0
713,-2,13,1566248,2938692,1566306,2938721,1566306,2938721,1566307,2938731,-58,-29,0,2,-1,-10,0,0,-1566307,-2938702,5,1566306,2938721,-20000,130000,0,0,True,False,False,False,False,False,False,False,True,False,-2,-3,13,14,0,0,0,0,0,0,0,0,0,0
12,-1,-13,1466248,338692,1466334,338712,1466334,338712,1466333,338712,-86,-20,0,2,1,0,0,0,-1466336,-338695,4,1466334,338712,-10000,-130000,0,0,True,True,False,False,False,False,False,False,False,True,-1,-2,-13,-14,0,0,0,0,0,0,0,0,0,0
39,-1,-12,1466248,438692,1466328,438716,1466328,438716,1466319,438717,-80,-24,0,0,9,-1,0,0,-1466329,-438699,6,1466328,438716,-10000,-120000,0,0,True,True,False,False,False,False,False,False,False,False,-1,-2,-12,-13,1466328,1566340,438716,338710,0,0,0,0,0,0
66,-1,-11,1466248,538692,1466320,538726,1466320,538726,1466311,538728,-72,-34,0,0,9,-2,0,0,-1466321,-538709,6,1466320,538726,-10000,-110000,0,0,True,True,False,False,False,False,False,False,False,False,-1,-2,-11,-12,1466320,1566329,538726,438716,0,0,0,0,0,0
93,-1,-10,1466248,638692,1466316,638730,1466316,638730,1466308,638734,-68,-38,0,0,8,-4,0,0,-1466317,-638713,6,1466316,638730,-10000,-100000,0,0,True,True,False,False,False,False,False,False,False,False,-1,-2,-10,-11,1466316,1566320,638730,538726,0,0,0,0,0,0
120,-1,-9,1466248,738692,1466302,738726,1466302,738726,1466300,738733,-54,-34,0,0,2,-7,0,0,-1466303,-738709,6,1466302,738726,-10000,-90000,0,0,True,True,False,False,False,False,False,False,False,False,-1,-2,-9,-10,1466302,1566305,738726,638730,0,0,0,0,0,0
147,-1,-8,1466248,838692,1466293,838722,1466293,838722,1466293,838733,-45,-30,0,0,0,-11,0,0,-1466294,-838705,6,1466293,838722,-10000,-80000,0,0,True,True,False,False,False,False,False,False,False,False,-1,-2,-8,-9,1466293,1566300,838722,738726,0,0,0,0,0,0
174,-1,-7,1466248,938692,1466285,938723,1466285,938723,1466286,938732,-37,-31,0,0,-1,-9,0,0,-1466286,-938706,6,1466285,938723,-10000,-70000,0,0,True,True,False,False,False,False,False,False,False,False,-1,-2,-7,-8,1466285,1566286,938723,838722,0,0,0,0,0,0
201,-1,-6,1466248,1038692,1466282,1038726,1466282,1038726,1466281,1038735,-34,-34,0,0,1,-9,0,0,-1466283,-1038708,6,1466282,1038726,-10000,-60000,0,0,True,True,False,False,False,False,False,False,False,False,-1,-2,-6,-7,1466282,1566280,1038726,938723,0,0,0,0,0,0
228,-1,-5,1466248,1138692,1466275,1138725,1466275,1138725,1466274,1138736,-27,-33,0,0,1,-11,0,0,-1466277,-1138708,6,1466275,1138725,-10000,-50000,0,0,True,True,False,False,False,False,False,False,False,False,-1,-2,-5,-6,1466275,1566273,1138725,1038726,0,0,0,0,0,0
255,-1,-4,1466248,1238692,1466268,1238719,1466268,1238719,1466268,1238724,-20,-27,0,0,0,-5,0,0,-1466269,-1238702,6,1466268,1238719,-10000,-40000,0,0,True,True,False,False,False,False,False,False,False,False,-1,-2,-4,-5,1466268,1566267,1238719,1138725,0,0,0,0,0,0
282,-1,-3,1466248,1338692,1466262,1338706,1466262,1338706,1466261,1338713,-14,-14,0,0,1,-7,0,0,-1466262,-1338689,6,1466262,1338706,-10000,-30000,0,0,True,True,False,False,False,False,False,False,False,False,-1,-2,-3,-4,1466262,1566261,1338706,1238719,0,0,0,0,0,0
309,-1,-2,1466248,1438692,1466258,1438692,1466258,1438692,1466255,1438700,-10,0,0,0,3,-8,0,0,-1466259,-1438675,6,1466258,1438692,-10000,-20000,0,0,True,True,False,False,False,False,False,False,False,False,-1,-2,-2,-3,1466258,1566255,1438692,1338706,0,0,0,0,0,0
336,-1,-1,1466248,1538692,1466251,1538685,1466251,1538685,1466251,1538695,-3,7,0,0,0,-10,0,0,-1466252,-1538668,6,1466251,1538685,-10000,-10000,0,0,True,True,False,False,False,False,False,False,False,False,-1,-2,-1,-2,1466251,1566249,1538685,1438692,0,0,0,0,0,0
363,-1,0,1466248,1638692,1466248,1638684,1466248,1638684,1466252,1638698,0,8,0,0,-4,-14,0,0,-1466249,-1638667,6,1466248,1638684,-10000,0,0,0,True,False,False,False,False,False,False,False,False,False,-1,-2,0,1,1466248,1566248,1638684,1738690,0,0,0,0,0,0
390,-1,1,1466248,1738692,1466244,1738690,1466244,1738690,1466250,1738703,4,2,0,0,-6,-13,0,0,-1466245,-1738673,6,1466244,1738690,-10000,10000,0,0,True,False,False,False,False,False,False,False,False,False,-1,-2,1,2,1466244,1566245,1738690,1838691,0,0,0,0,0,0
417,-1,2,1466248,1838692,1466248,1838691,1466248,1838691,1466253,1838707,0,1,0,0,-5,-16,0,0,-1466249,-1838674,6,1466248,1838691,-10000,20000,0,0,True,False,False,False,False,False,False,False,False,False,-1,-2,2,3,1466248,1566244,1838691,1938694,0,0,0,0,0,0
444,-1,3,1466248,1938692,1466250,1938694,1466250,1938694,1466258,1938706,-2,-2,0,0,-8,-12,0,0,-1466251,-1938677,6,1466250,1938694,-10000,30000,0,0,True,False,False,False,False,False,False,False,False,False,-1,-2,3,4,1466250,1566247,1938694,2038692,0,0,0,0,0,0
471,-1,4,1466248,2038692,1466262,2038692,1466262,2038692,1466264,2038703,-14,0,0,0,-2,-11,0,0,-1466263,-2038674,6,1466262,2038692,-10000,40000,0,0,True,False,False,False,False,False,False,False,False,False,-1,-2,4,5,1466262,1566257,2038692,2138697,0,0,0,0,0,0
498,-1,5,1466248,2138692,1466265,2138697,1466265,2138697,1466266,2138707,-17,-5,0,0,-1,-10,0,0,-1466267,-2138680,6,1466265,2138697,-10000,50000,0,0,True,False,False,False,False,False,False,False,False,False,-1,-2,5,6,1466265,1566259,2138697,2238708,0,0,0,0,0,0
525,-1,6,1466248,2238692,1466279,2238708,1466279,2238708,1466276,2238719,-31,-16,0,0,3,-11,0,0,-1466280,-2238691,6,1466279,2238708,-10000,60000,0,0,True,False,False,False,False,False,False,False,False,False,-1,-2,6,7,1466279,1566271,2238708,2338718,0,0,0,0,0,0
552,-1,7,1466248,2338692,1466284,2338718,1466284,2338718,1466285,2338730,-36,-26,0,0,-1,-12,0,0,-1466285,-2338701,6,1466284,2338718,-10000,70000,0,0,True,False,False,False,False,False,False,False,False,False,-1,-2,7,8,1466284,1566273,2338718,2438725,0,0,0,0,0,0
579,-1,8,1466248,2438692,1466286,2438725,1466286,2438725,1466292,2438737,-38,-33,0,0,-6,-12,0,0,-1466287,-2438708,6,1466286,2438725,-10000,80000,0,0,True,False,False,False,False,False,False,False,False,False,-1,-2,8,9,1466286,1566276,2438725,2538722,0,0,0,0,0,0
606,-1,9,1466248,2538692,1466294,2538722,1466294,2538722,1466302,2538743,-46,-30,0,0,-8,-21,0,0,-1466294,-2538705,6,1466294,2538722,-10000,90000,0,0,True,False,False,False,False,False,False,False,False,False,-1,-2,9,10,1466294,1566287,2538722,2638715,0,0,0,0,0,0
633,-1,10,1466248,2638692,1466303,2638715,1466303,2638715,1466309,2638741,-55,-23,0,0,-6,-26,0,0,-1466303,-2638698,6,1466303,2638715,-10000,100000,0,0,True,False,False,False,False,False,False,False,False,False,-1,-2,10,11,1466303,1566289,2638715,2738716,0,0,0,0,0,0
660,-1,11,1466248,2738692,1466307,2738716,1466307,2738716,1466315,2738734,-59,-24,0,0,-8,-18,0,0,-1466308,-2738698,6,1466307,2738716,-10000,110000,0,0,True,False,False,False,False,False,False,False,False,False,-1,-2,11,12,1466307,1566293,2738716,2838715,0,0,0,0,0,0
687,-1,12,1466248,2838692,1466316,2838715,1466316,2838715,1466319,2838730,-68,-23,0,0,-3,-15,0,0,-1466317,-2838698,6,1466316,2838715,-10000,120000,0,0,True,False,False,False,False,False,False,False,False,False,-1,-2,12,13,1466316,1566301,2838715,2938704,0,0,0,0,0,0
